@relation 'PC1_fix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 14 {A,B,C,D}
@attribute 16 {A,B,C,D}
@attribute 9 {A,B,C,D}
@attribute 15 {A,B,C,D}
@attribute 1 {A,B,C,D}
@attribute 18 {A,B,C,D}
@attribute 13 {A,B,C,D}
@attribute 19 {A,B,C,D}
@attribute 3 {A,B,D,C}
@attribute 6 {A,B,C,D}
@attribute 17 {A,B,C,D}
@attribute 11 {A,D,B,C}
@attribute 5 {A,B,C,D}
@attribute 12 {A,B,C,D}
@attribute 10 {A,B,C,D}
@attribute 4 {A,B,C,D}
@attribute 20 {A,B,C,D}
@attribute 2 {A,B,C,D}
@attribute 8 {A,D,C,B}
@attribute 7 {A,C,D,B}
@attribute 21 {A,B,C,D}
@attribute class {FALSE,TRUE}

@data
A,B,B,A,B,A,A,B,A,B,B,A,A,B,B,A,A,A,A,C,B,FALSE
A,C,B,A,B,A,A,B,A,B,B,A,A,B,B,A,A,A,A,C,B,FALSE
A,C,B,A,B,B,A,B,A,B,B,A,A,B,B,A,A,A,A,C,A,TRUE
A,A,B,B,B,A,A,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
A,A,B,B,B,A,A,B,A,B,B,A,A,B,B,A,A,A,A,C,B,FALSE
A,B,B,B,B,A,A,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
A,B,B,B,B,A,A,B,A,B,B,A,A,B,B,A,A,A,A,C,B,FALSE
B,A,B,A,B,A,A,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
B,B,B,A,B,A,A,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
B,C,B,A,B,A,A,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
B,C,B,A,B,B,A,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
B,B,B,B,B,A,A,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
B,B,B,B,B,A,A,B,A,B,B,A,A,B,B,A,A,A,A,C,B,FALSE
B,C,B,B,B,A,A,B,A,B,B,A,A,B,B,A,A,A,A,C,B,FALSE
A,A,B,A,B,A,B,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
A,A,B,A,B,A,B,B,A,B,B,A,A,B,B,A,A,A,A,C,B,FALSE
A,A,B,A,B,A,B,B,A,B,B,A,A,B,B,A,B,A,A,C,B,FALSE
A,B,B,A,B,A,B,B,A,B,B,A,A,B,B,A,B,A,A,C,B,FALSE
A,B,B,A,B,B,B,B,A,B,B,A,A,B,B,A,B,A,A,C,A,FALSE
A,B,B,A,B,B,B,B,A,B,B,A,A,B,B,A,B,A,A,C,B,FALSE
A,C,B,A,B,B,B,B,A,B,B,A,A,B,B,A,A,A,A,C,B,FALSE
A,A,B,B,B,A,B,B,A,B,B,A,A,B,B,A,A,A,A,C,B,FALSE
A,B,B,B,B,A,B,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
A,B,B,B,B,A,B,B,A,B,B,A,A,B,B,A,B,A,A,C,B,FALSE
B,C,B,A,B,A,B,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
B,C,B,A,B,A,B,B,A,B,B,A,A,B,B,A,B,A,A,C,A,FALSE
B,C,B,A,B,B,B,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
B,C,B,A,B,B,B,B,A,B,B,A,A,B,B,A,A,A,A,C,B,FALSE
B,B,B,B,B,A,B,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
B,B,B,B,B,A,B,B,A,B,B,A,A,B,B,A,A,A,A,C,B,FALSE
A,A,B,A,B,A,C,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
A,A,B,A,B,A,C,B,A,B,B,A,A,B,B,A,A,A,A,C,B,FALSE
A,A,B,A,B,B,C,B,A,B,B,A,A,B,B,A,B,A,A,C,B,FALSE
A,B,B,A,B,A,C,B,A,B,B,A,A,B,B,A,A,A,A,C,B,FALSE
A,B,B,A,B,A,C,B,A,B,B,A,A,B,B,A,B,A,A,C,B,FALSE
A,B,B,B,B,B,B,B,A,B,B,B,A,B,B,A,B,A,A,C,B,FALSE
A,A,C,A,B,A,A,B,A,B,B,A,A,A,A,A,A,A,A,C,A,FALSE
A,A,C,A,B,B,A,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
A,A,C,B,B,B,A,B,A,B,B,A,A,B,B,A,B,A,A,C,A,FALSE
B,B,C,A,B,A,A,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
B,C,C,A,B,A,A,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
A,A,C,A,B,A,B,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
A,B,C,A,B,A,B,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
A,B,C,A,B,B,B,B,A,B,B,A,A,B,B,A,A,A,A,C,B,FALSE
B,B,C,A,B,A,B,B,A,B,B,A,A,B,B,A,A,A,A,C,A,FALSE
B,C,C,B,B,B,B,B,A,B,B,A,A,B,B,A,B,A,A,C,A,FALSE
A,C,C,A,B,B,C,B,A,B,B,A,A,B,B,A,B,A,A,C,B,FALSE
A,C,C,A,B,B,C,B,A,B,B,A,A,B,B,A,B,A,A,C,B,TRUE
B,C,C,B,B,B,B,B,A,B,B,B,A,B,B,A,B,A,A,C,A,FALSE
A,A,B,B,B,A,B,B,A,B,C,A,A,B,B,A,A,A,B,C,B,FALSE
A,A,B,A,B,A,B,B,A,B,B,B,B,B,B,A,B,A,D,B,A,FALSE
A,A,B,A,B,B,B,B,A,B,C,B,B,B,B,A,B,A,D,B,B,FALSE
B,B,B,A,B,B,B,B,A,B,C,B,B,B,B,A,B,A,D,B,B,FALSE
A,A,B,A,B,B,C,B,A,B,B,B,B,B,B,A,B,A,D,B,A,FALSE
A,B,B,A,B,A,C,B,A,B,B,B,B,B,B,A,B,A,D,B,B,FALSE
A,A,B,B,B,B,C,B,A,B,B,B,B,B,B,A,C,A,D,B,B,FALSE
A,B,B,B,B,A,B,B,A,B,B,A,B,B,B,A,B,A,A,C,B,FALSE
A,A,B,A,B,A,A,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
A,A,B,A,B,B,A,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
A,B,B,A,B,A,B,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
A,B,B,A,B,B,B,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
A,B,B,B,B,B,B,B,A,B,B,B,B,B,B,A,B,A,A,C,B,FALSE
A,B,B,A,B,B,C,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
A,C,B,A,B,B,C,B,A,B,B,B,B,B,B,A,B,A,A,C,B,FALSE
A,C,B,A,B,B,C,B,A,B,C,B,B,B,B,A,B,A,A,C,B,FALSE
A,A,C,A,B,B,A,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
B,B,C,A,B,C,A,B,A,B,B,B,B,B,B,A,B,A,A,C,A,TRUE
A,A,C,A,B,B,B,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
A,A,C,A,B,B,B,B,A,B,B,B,B,B,B,A,B,A,A,C,B,FALSE
A,B,C,A,B,B,B,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
A,B,C,A,B,C,B,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
B,A,C,A,B,B,B,B,A,B,B,B,B,B,B,A,B,A,A,C,B,FALSE
B,C,C,A,B,B,B,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
B,C,C,B,B,B,B,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
A,A,C,A,B,B,C,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
A,B,C,A,B,B,C,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
B,B,C,A,B,B,C,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
A,A,B,A,B,A,C,B,A,B,B,A,B,B,B,A,B,A,B,C,B,FALSE
A,B,B,A,B,A,B,B,A,B,B,B,B,B,B,A,B,A,B,C,B,FALSE
A,B,B,A,B,B,B,B,A,B,B,B,B,B,B,A,B,A,B,C,A,FALSE
A,B,B,A,B,B,C,B,A,B,B,B,B,B,B,A,B,A,B,C,B,FALSE
A,C,B,A,B,B,C,B,A,C,B,C,B,C,C,A,C,A,D,B,B,FALSE
A,A,C,A,B,C,B,B,A,C,B,C,B,B,B,A,C,A,B,C,A,FALSE
A,B,C,A,B,B,B,B,A,C,B,C,B,B,B,A,B,A,B,C,A,FALSE
A,B,C,A,B,B,B,B,A,C,B,C,B,B,B,A,C,A,B,C,A,FALSE
A,A,B,B,B,A,A,C,A,C,B,C,C,C,C,A,C,A,D,B,B,FALSE
A,A,C,A,B,C,B,B,A,C,B,C,C,B,B,A,C,A,D,B,A,FALSE
A,B,C,A,B,C,C,B,A,C,C,C,C,B,B,A,C,A,D,B,B,FALSE
A,B,C,B,B,C,B,C,A,C,B,C,C,C,C,A,C,A,D,B,B,FALSE
B,B,C,A,B,C,B,C,A,C,B,C,C,C,C,A,C,A,D,B,A,FALSE
B,B,C,A,B,C,C,C,A,C,B,C,C,C,C,A,C,A,D,B,B,FALSE
A,B,C,A,B,B,C,C,A,C,B,C,C,B,B,A,C,A,A,C,A,FALSE
B,B,C,A,B,C,C,B,A,C,B,C,C,B,B,A,C,A,A,C,A,FALSE
A,A,B,A,B,A,A,B,A,B,B,A,A,B,B,A,A,B,D,B,C,FALSE
A,A,B,A,B,A,B,B,A,B,B,A,A,B,B,A,A,B,D,B,C,FALSE
A,A,B,A,B,A,B,B,A,B,B,A,A,B,B,A,B,B,D,B,C,FALSE
A,B,B,A,B,A,B,B,A,B,B,A,A,B,B,A,A,B,D,B,C,FALSE
A,B,B,A,B,A,B,B,A,B,B,A,A,B,B,A,B,B,D,B,C,FALSE
A,A,B,A,B,A,C,B,A,B,B,A,A,B,B,A,B,B,D,B,C,FALSE
A,A,B,A,B,A,B,B,A,B,B,B,A,B,B,A,B,B,D,B,C,FALSE
A,A,B,A,B,A,A,B,A,B,B,A,A,B,B,A,A,B,A,C,C,FALSE
A,A,B,A,B,A,A,B,A,B,B,A,A,B,B,A,B,B,A,C,C,FALSE
A,B,B,A,B,A,A,B,A,B,B,A,A,B,B,A,A,B,A,C,C,FALSE
A,A,B,A,B,A,B,B,A,B,B,A,A,B,B,A,A,B,A,C,B,FALSE
A,A,B,A,B,A,B,B,A,B,B,A,A,B,B,A,A,B,A,C,C,FALSE
A,A,B,A,B,A,B,B,A,B,C,A,A,B,B,A,A,B,A,C,C,FALSE
A,B,B,A,B,A,C,B,A,B,B,A,A,B,B,A,A,B,A,C,C,FALSE
B,B,B,A,B,A,C,B,A,B,B,A,A,B,B,A,A,B,A,C,C,FALSE
A,B,B,A,B,A,A,B,A,B,B,A,A,B,B,A,A,B,B,C,C,FALSE
B,C,B,B,B,A,A,B,A,B,B,A,A,B,B,A,B,B,B,C,C,FALSE
A,A,B,B,B,A,B,B,A,B,B,A,A,B,B,A,A,B,B,C,C,FALSE
A,A,B,A,B,A,B,B,A,B,B,B,B,B,B,A,B,B,C,B,C,FALSE
A,B,B,B,B,B,B,B,A,B,B,B,B,B,B,A,B,B,C,B,C,FALSE
A,A,B,A,B,A,B,B,A,B,B,B,B,B,B,A,A,B,D,B,C,FALSE
A,A,B,A,B,A,B,B,A,B,B,B,B,B,B,A,B,B,D,B,C,FALSE
A,A,B,A,B,A,B,B,A,B,C,B,B,B,B,A,B,B,D,B,C,FALSE
A,A,B,A,B,B,B,B,A,B,C,B,B,B,B,A,B,B,D,B,C,FALSE
A,A,B,B,B,A,B,B,A,B,B,B,B,B,B,A,B,B,D,B,C,FALSE
A,B,B,B,B,B,B,B,A,B,B,B,B,B,B,A,B,B,D,B,C,FALSE
A,A,B,A,B,A,C,B,A,B,B,B,B,B,B,A,B,B,D,B,C,FALSE
A,A,B,A,B,A,C,B,A,B,C,B,B,B,B,A,B,B,D,B,C,FALSE
A,A,B,A,B,B,C,B,A,B,C,B,B,B,B,A,B,B,D,B,C,FALSE
B,B,B,A,B,A,C,B,A,B,B,B,B,B,B,A,B,B,D,B,C,FALSE
A,A,B,A,B,A,B,B,A,B,C,B,B,C,C,A,B,B,D,B,C,FALSE
A,A,B,B,B,B,B,B,A,B,C,B,B,C,C,A,B,B,D,B,C,FALSE
A,A,B,A,B,A,C,B,A,B,C,B,B,C,C,A,B,B,D,B,C,FALSE
A,A,B,A,B,B,C,B,A,B,C,B,B,C,C,A,B,B,D,B,C,FALSE
A,C,B,A,B,B,B,B,A,B,B,B,B,B,B,A,B,B,A,C,C,FALSE
A,B,B,B,B,B,B,B,A,B,B,B,B,B,B,A,B,B,A,C,C,FALSE
A,A,B,A,B,A,C,B,A,B,B,B,B,B,B,A,B,B,A,C,C,FALSE
A,B,C,B,B,C,B,B,A,B,B,B,B,B,B,A,B,B,A,C,C,FALSE
A,A,B,A,B,B,B,B,A,B,C,B,B,B,B,A,B,B,B,C,C,FALSE
A,A,B,B,B,B,B,B,A,B,B,B,B,B,B,A,B,B,B,C,C,FALSE
A,B,B,A,B,B,C,B,A,C,C,C,B,B,B,A,B,B,D,B,C,FALSE
A,A,B,A,B,B,C,B,A,C,C,C,B,C,C,A,C,B,D,B,C,FALSE
A,B,C,B,B,C,B,B,A,C,C,C,B,B,B,A,B,B,D,B,C,FALSE
A,A,B,A,B,B,B,B,A,B,B,B,A,B,B,B,B,B,C,B,C,FALSE
A,A,B,A,B,A,A,B,A,B,B,A,A,B,B,B,B,B,D,B,C,FALSE
A,A,B,A,B,A,C,B,A,B,B,A,A,B,B,B,B,B,D,B,C,FALSE
A,A,B,A,B,A,A,B,A,B,B,B,A,B,B,B,B,B,D,B,C,FALSE
A,A,B,A,B,A,A,B,A,B,B,A,A,B,B,B,A,B,A,C,C,FALSE
A,A,B,B,B,A,A,B,A,B,B,A,A,B,B,B,A,B,A,C,C,FALSE
A,A,B,A,B,A,B,B,A,B,B,A,A,B,B,B,A,B,A,C,C,FALSE
A,B,B,B,B,A,B,B,A,B,B,A,A,B,B,B,A,B,A,C,B,FALSE
A,B,B,B,B,A,B,B,A,B,B,A,A,B,B,B,A,B,A,C,C,FALSE
A,A,B,A,B,A,C,B,A,B,B,A,A,B,B,B,A,B,A,C,C,FALSE
A,A,B,A,B,A,C,B,A,B,B,B,A,B,B,B,B,B,A,C,C,FALSE
A,A,C,A,B,B,C,B,A,B,B,B,A,B,B,B,B,B,A,C,C,FALSE
A,A,B,A,B,A,A,B,A,B,B,B,B,B,B,B,B,B,C,B,C,FALSE
A,A,B,A,B,A,B,B,A,B,B,B,B,B,B,B,B,B,D,B,C,FALSE
A,A,B,A,B,A,B,B,A,B,C,B,B,B,B,B,B,B,D,B,C,FALSE
A,A,B,A,B,B,C,B,A,B,B,B,B,B,B,B,B,B,D,B,C,FALSE
A,A,B,A,B,B,C,B,A,B,C,B,B,B,B,B,B,B,D,B,C,FALSE
A,A,B,A,B,A,B,B,A,B,B,B,B,C,C,B,B,B,D,B,C,FALSE
A,A,B,B,B,A,C,B,A,B,B,B,B,C,C,B,B,B,D,B,C,FALSE
A,A,B,A,B,B,B,B,A,B,B,B,B,B,B,B,B,B,A,C,C,FALSE
A,A,B,A,B,A,A,B,A,B,B,B,B,B,B,B,B,B,B,C,C,FALSE
A,A,B,A,B,B,A,B,A,B,B,B,B,B,B,B,B,B,B,C,C,FALSE
A,A,B,A,B,A,C,B,A,B,B,B,B,B,B,B,B,B,B,C,C,FALSE
A,C,B,A,B,B,C,B,A,B,B,B,B,B,B,B,B,B,B,C,C,FALSE
A,B,B,A,B,B,C,B,A,C,C,C,C,C,C,B,C,B,D,B,C,FALSE
A,A,B,A,B,A,A,B,A,B,B,A,A,B,B,C,A,B,D,B,C,FALSE
A,A,B,A,B,A,B,B,A,B,C,B,A,B,B,C,B,B,D,B,C,FALSE
A,A,B,B,B,A,A,B,A,B,B,A,A,B,B,C,B,B,A,C,C,FALSE
B,B,B,B,B,A,A,B,A,B,B,A,A,B,B,C,A,B,A,C,C,FALSE
A,B,B,A,B,A,B,B,A,B,B,A,A,B,B,C,A,B,A,C,C,FALSE
A,A,B,A,B,A,A,B,A,B,B,B,B,B,B,C,B,B,D,B,C,FALSE
A,A,B,A,B,A,B,B,A,B,B,B,B,B,B,C,B,B,D,B,C,FALSE
A,A,B,A,B,A,B,B,A,B,C,B,B,B,B,C,B,B,D,B,C,FALSE
A,A,B,A,B,A,C,B,A,B,C,B,B,C,C,C,B,B,D,B,C,FALSE
A,A,B,B,B,B,C,B,A,B,B,B,B,B,B,C,B,B,A,C,C,FALSE
A,A,B,A,B,B,B,B,A,C,B,C,B,B,B,C,C,B,D,B,C,FALSE
A,B,B,A,B,A,B,B,A,C,C,C,B,C,C,C,C,B,D,B,C,FALSE
A,A,B,A,B,B,C,B,A,C,B,C,B,C,C,C,C,B,D,B,C,FALSE
A,A,C,A,B,C,C,B,A,C,B,C,B,B,B,C,C,B,A,C,C,FALSE
A,A,B,A,B,B,C,C,A,C,C,C,C,C,C,C,C,B,D,B,C,FALSE
A,B,B,A,B,B,C,C,A,C,C,C,C,C,C,C,C,B,D,B,C,FALSE
B,C,C,A,C,A,C,B,A,B,B,A,A,B,B,A,A,A,A,C,B,FALSE
A,A,B,A,C,A,C,B,A,B,B,B,B,B,B,A,B,A,C,B,B,FALSE
A,A,B,A,C,A,C,B,A,B,B,B,B,B,B,A,B,A,D,B,B,FALSE
A,A,B,A,C,A,C,B,A,B,B,B,B,B,B,A,C,A,D,B,B,FALSE
A,A,B,A,C,B,C,B,A,B,B,B,B,B,B,A,B,A,D,B,B,FALSE
A,A,B,A,C,B,C,B,A,B,C,B,B,B,B,A,B,A,D,B,B,FALSE
A,A,B,A,C,B,C,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
A,B,B,A,C,A,C,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
A,B,B,A,C,B,C,B,A,B,B,B,B,B,B,A,B,A,A,C,B,FALSE
A,C,B,A,C,B,C,B,A,B,B,B,B,B,B,A,B,A,A,C,B,FALSE
B,C,B,A,C,A,C,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
B,C,B,A,C,B,C,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
A,A,C,A,C,B,C,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
A,A,C,A,C,B,C,B,A,B,B,B,B,B,B,A,B,A,A,C,B,FALSE
A,C,C,A,C,B,C,B,A,B,B,B,B,B,B,A,B,A,A,C,B,FALSE
B,C,C,A,C,C,C,B,A,B,B,B,B,B,B,A,B,A,A,C,A,FALSE
B,C,C,A,C,C,C,B,A,B,B,B,B,B,B,A,B,A,A,C,B,FALSE
B,B,C,B,C,B,C,B,A,B,B,B,B,B,B,A,B,A,A,C,B,FALSE
B,C,C,B,C,B,C,B,A,B,B,B,B,B,B,A,B,A,A,C,A,TRUE
A,C,C,A,C,C,C,B,A,B,B,C,B,B,B,A,C,A,A,C,B,FALSE
A,A,B,A,C,B,C,B,A,B,B,B,B,B,B,A,B,A,B,C,B,FALSE
A,A,B,A,C,B,C,C,A,C,B,C,B,B,B,A,B,A,D,B,B,FALSE
B,C,B,B,C,B,C,B,A,C,C,C,B,B,B,A,B,A,D,B,B,TRUE
A,C,C,A,C,C,C,B,A,C,B,C,B,B,B,A,C,A,A,C,A,FALSE
B,B,C,A,C,B,C,C,A,C,B,C,B,B,B,A,B,A,A,C,A,FALSE
A,A,D,A,C,C,C,B,A,C,B,C,B,B,B,A,C,A,A,C,A,FALSE
A,B,C,B,C,C,C,C,A,C,B,C,C,C,C,A,C,A,B,B,A,FALSE
A,B,C,B,C,C,C,C,A,C,B,C,C,B,B,A,C,A,C,B,B,FALSE
A,B,B,A,C,B,C,C,A,C,B,C,C,C,C,A,C,A,D,B,B,FALSE
A,A,B,B,C,A,C,C,A,C,C,C,C,C,C,A,C,A,D,B,C,FALSE
A,C,C,B,C,C,C,C,A,C,C,C,C,B,B,A,C,A,D,B,B,FALSE
B,C,C,A,C,C,C,C,A,C,B,C,C,B,B,A,C,A,D,B,A,FALSE
A,A,C,A,C,C,C,C,A,C,B,C,C,C,C,A,C,A,D,B,A,FALSE
A,A,C,A,C,C,C,C,A,C,C,C,C,C,C,A,C,A,D,B,B,FALSE
A,C,C,A,C,C,C,C,A,C,C,C,C,C,C,A,C,A,D,B,B,FALSE
A,B,C,B,C,C,C,C,A,C,C,C,C,C,C,A,C,A,D,B,B,FALSE
B,B,C,A,C,C,C,C,A,C,B,C,C,C,C,A,C,A,D,B,B,FALSE
B,C,C,A,C,C,C,C,A,C,B,C,C,C,C,A,C,A,D,B,A,FALSE
B,C,C,A,C,C,C,C,A,C,B,C,C,C,C,A,C,A,D,B,B,FALSE
B,C,C,A,C,C,C,C,A,C,C,C,C,C,C,A,C,A,D,B,A,FALSE
B,C,C,B,C,C,C,C,A,C,C,C,C,C,C,A,C,A,D,B,A,TRUE
B,C,C,B,C,C,C,C,A,C,C,C,C,C,C,A,C,A,D,B,B,FALSE
A,A,C,B,C,C,C,C,A,C,D,C,C,D,D,A,C,A,D,B,C,FALSE
A,C,D,A,C,C,C,C,A,C,B,C,C,C,C,A,C,A,D,B,A,FALSE
A,C,D,B,C,C,C,C,A,C,B,C,C,C,C,A,C,A,D,B,B,FALSE
B,C,D,A,C,C,C,C,A,C,B,C,C,C,C,A,C,A,D,B,A,FALSE
B,C,D,A,C,C,C,C,A,C,C,C,C,C,C,A,C,A,D,B,B,FALSE
A,B,D,A,C,C,C,D,A,C,B,D,C,D,D,A,D,A,D,B,B,FALSE
A,C,C,A,C,C,C,B,A,C,B,C,C,B,B,A,C,A,A,C,B,FALSE
A,B,D,A,C,C,C,C,A,C,B,C,C,B,B,A,B,A,A,C,A,FALSE
A,C,D,A,C,C,C,C,A,C,B,C,C,B,B,A,C,A,A,C,A,FALSE
B,B,D,A,C,C,C,C,A,C,B,C,C,B,B,A,C,A,A,C,A,FALSE
A,C,D,A,C,C,C,C,A,C,B,C,C,C,C,A,C,A,A,C,A,FALSE
A,C,D,B,C,C,C,C,A,C,B,C,C,C,C,A,C,A,A,C,B,TRUE
B,B,D,B,C,C,C,C,A,C,B,C,C,C,C,A,C,A,A,C,A,FALSE
A,B,B,A,C,A,C,B,A,B,B,B,A,B,B,A,B,B,D,B,C,FALSE
A,A,B,A,C,A,C,B,A,B,B,A,A,B,B,A,A,B,A,C,C,FALSE
A,B,B,A,C,B,C,B,A,B,B,A,A,B,B,A,A,B,A,C,C,FALSE
A,C,B,A,C,B,C,B,A,B,B,A,A,B,B,A,A,B,A,C,C,FALSE
