@relation 'PC1_fix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ReliefFAttributeEval -W -M -1 -D 1 -K 10 -A 2-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 16 {A,B,C,D}
@attribute 18 {A,B,C,D}
@attribute 9 {A,B,C,D}
@attribute 21 {A,B,C,D}
@attribute 1 {A,B,C,D}
@attribute 14 {A,B,C,D}
@attribute 15 {A,B,C,D}
@attribute 2 {A,B,C,D}
@attribute 13 {A,B,C,D}
@attribute 8 {A,D,C,B}
@attribute 7 {A,C,D,B}
@attribute 4 {A,B,C,D}
@attribute 17 {A,B,C,D}
@attribute 11 {A,D,B,C}
@attribute 10 {A,B,C,D}
@attribute 12 {A,B,C,D}
@attribute 20 {A,B,C,D}
@attribute 5 {A,B,C,D}
@attribute 6 {A,B,C,D}
@attribute 19 {A,B,C,D}
@attribute 3 {A,B,D,C}
@attribute class {FALSE,TRUE}

@data
A,A,B,B,B,A,A,A,A,C,B,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,B,B,A,A,A,B,C,B,A,B,A,B,B,A,A,B,B,A,FALSE
C,A,B,A,B,B,A,A,C,C,B,A,B,B,B,B,B,A,B,B,A,FALSE
A,A,B,B,B,A,A,A,A,D,B,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,A,B,A,A,A,B,D,B,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,B,B,A,A,A,B,D,B,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,A,B,A,A,A,A,A,C,A,B,A,A,A,A,A,B,B,A,FALSE
A,A,B,A,B,A,A,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,B,B,A,A,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,B,B,B,B,A,A,A,A,A,C,A,B,A,B,B,B,A,B,B,A,FALSE
B,A,B,A,B,A,A,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,B,B,A,A,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
C,A,B,B,B,A,A,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
C,B,B,A,B,A,A,A,A,A,C,A,B,A,B,B,A,A,B,B,A,TRUE
A,A,B,A,B,A,B,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,B,B,A,B,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,A,B,A,B,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,B,B,A,B,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,A,B,B,A,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,A,B,B,A,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
C,A,B,A,B,B,A,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
C,B,B,A,B,B,A,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,A,B,B,B,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,B,B,B,B,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
C,A,B,B,B,B,B,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,A,B,A,A,A,B,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,B,B,A,A,A,B,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,B,B,A,A,A,B,A,C,A,B,A,B,B,B,A,B,B,A,FALSE
B,A,B,B,B,A,A,A,B,A,C,A,B,A,B,B,B,A,B,B,A,FALSE
B,B,B,A,B,A,A,A,B,A,C,A,B,A,B,B,B,A,B,B,A,FALSE
B,B,B,B,B,A,A,A,B,A,C,A,B,A,B,B,B,A,B,B,A,FALSE
C,B,B,B,B,A,A,A,B,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,B,B,A,B,A,B,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,A,B,A,B,A,B,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,B,B,A,B,A,B,A,C,A,B,A,B,B,B,A,B,B,A,FALSE
C,A,B,A,B,B,A,A,B,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
C,A,B,A,B,B,A,A,B,A,C,A,B,A,B,B,B,A,B,B,A,FALSE
C,B,B,A,B,B,A,A,B,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
C,B,B,B,B,B,A,A,B,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,A,B,B,B,A,B,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,B,B,B,B,A,B,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,A,B,A,A,A,C,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,B,B,A,A,A,C,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,B,B,B,B,A,A,A,C,A,C,A,B,A,B,B,B,A,B,B,A,FALSE
B,A,B,B,B,A,A,A,C,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,B,B,A,A,A,C,A,C,A,B,A,B,B,B,A,B,B,A,FALSE
B,B,B,B,B,A,B,A,B,A,C,A,B,B,B,B,B,A,B,B,A,FALSE
A,A,C,A,B,A,A,A,A,A,C,A,B,A,A,A,A,A,B,B,A,FALSE
A,B,C,A,B,A,A,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,B,C,A,B,A,B,A,A,A,C,A,B,A,B,B,B,A,B,B,A,FALSE
B,A,C,A,B,B,A,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
C,A,C,A,B,B,A,A,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,C,A,B,A,A,A,B,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,C,A,B,A,A,A,B,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,B,C,B,B,A,A,A,B,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,C,A,B,B,A,A,B,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
C,B,C,A,B,B,B,A,B,A,C,A,B,A,B,B,B,A,B,B,A,FALSE
C,B,C,B,B,A,A,A,C,A,C,A,B,A,B,B,B,A,B,B,A,FALSE
C,B,C,B,B,A,A,A,C,A,C,A,B,A,B,B,B,A,B,B,A,TRUE
C,B,C,A,B,B,B,A,B,A,C,A,B,B,B,B,B,A,B,B,A,FALSE
A,A,B,B,B,A,B,A,B,B,C,A,C,A,B,B,A,A,B,B,A,FALSE
A,A,B,A,B,A,A,A,B,D,B,A,B,B,B,B,B,B,B,B,A,FALSE
A,B,B,B,B,A,A,A,B,D,B,A,C,B,B,B,B,B,B,B,A,FALSE
B,B,B,B,B,B,A,A,B,D,B,A,C,B,B,B,B,B,B,B,A,FALSE
A,B,B,A,B,A,A,A,C,D,B,A,B,B,B,B,B,B,B,B,A,FALSE
B,A,B,B,B,A,A,A,C,D,B,A,B,B,B,B,B,B,B,B,A,FALSE
A,B,B,B,B,A,B,A,C,D,B,A,B,B,B,B,C,B,B,B,A,FALSE
B,A,B,B,B,A,B,A,B,A,C,A,B,A,B,B,B,B,B,B,A,FALSE
A,A,B,A,B,A,A,A,A,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
A,B,B,A,B,A,A,A,A,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,A,B,A,B,A,A,A,B,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,B,B,A,B,A,A,A,B,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,B,B,B,B,A,B,A,B,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,B,B,A,B,A,A,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
C,B,B,B,B,A,A,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
C,B,B,B,B,A,A,A,C,A,C,A,C,B,B,B,B,B,B,B,A,FALSE
A,B,C,A,B,A,A,A,A,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,C,C,A,B,B,A,A,A,A,C,A,B,B,B,B,B,B,B,B,A,TRUE
A,B,C,A,B,A,A,A,B,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
A,B,C,B,B,A,A,A,B,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,B,C,A,B,A,A,A,B,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,C,C,A,B,A,A,A,B,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
A,B,C,B,B,B,A,A,B,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
C,B,C,A,B,B,A,A,B,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
C,B,C,A,B,B,B,A,B,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
A,B,C,A,B,A,A,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,B,C,A,B,A,A,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,B,C,A,B,B,A,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
A,A,B,B,B,A,A,A,C,B,C,A,B,A,B,B,B,B,B,B,A,FALSE
B,A,B,B,B,A,A,A,B,B,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,B,B,A,B,A,A,A,B,B,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,B,B,B,B,A,A,A,C,B,C,A,B,B,B,B,B,B,B,B,A,FALSE
C,B,B,B,B,A,A,A,C,D,B,A,B,C,C,C,C,B,C,B,A,FALSE
A,C,C,A,B,A,A,A,B,B,C,A,B,C,B,B,C,B,C,B,A,FALSE
B,B,C,A,B,A,A,A,B,B,C,A,B,C,B,B,B,B,C,B,A,FALSE
B,B,C,A,B,A,A,A,B,B,C,A,B,C,B,B,C,B,C,B,A,FALSE
A,A,B,B,B,A,B,A,A,D,B,A,B,C,C,C,C,C,C,C,A,FALSE
A,C,C,A,B,A,A,A,B,D,B,A,B,C,B,B,C,C,C,B,A,FALSE
B,C,C,B,B,A,A,A,C,D,B,A,C,C,B,B,C,C,C,B,A,FALSE
B,C,C,B,B,A,B,A,B,D,B,A,B,C,C,C,C,C,C,C,A,FALSE
B,C,C,A,B,B,A,A,B,D,B,A,B,C,C,C,C,C,C,C,A,FALSE
B,C,C,B,B,B,A,A,C,D,B,A,B,C,C,C,C,C,C,C,A,FALSE
B,B,C,A,B,A,A,A,C,A,C,A,B,C,B,B,C,C,C,C,A,FALSE
B,C,C,A,B,B,A,A,C,A,C,A,B,C,B,B,C,C,C,B,A,FALSE
A,A,B,C,B,A,A,B,A,D,B,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,D,B,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,D,B,A,B,A,B,B,B,A,B,B,A,FALSE
B,A,B,C,B,A,A,B,B,D,B,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,C,B,A,A,B,B,D,B,A,B,A,B,B,B,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,C,D,B,A,B,A,B,B,B,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,D,B,A,B,B,B,B,B,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,A,A,C,A,B,A,B,B,B,A,B,B,A,FALSE
B,A,B,C,B,A,A,B,A,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,B,B,A,A,B,B,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,A,C,A,C,A,B,B,A,A,B,B,A,FALSE
B,A,B,C,B,A,A,B,C,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,C,B,B,A,B,C,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,C,B,A,A,B,A,B,C,A,B,A,B,B,A,A,B,B,A,FALSE
C,A,B,C,B,B,B,B,A,B,C,A,B,A,B,B,B,A,B,B,A,FALSE
A,A,B,C,B,A,B,B,B,B,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,C,B,A,B,B,B,B,B,B,B,B,A,FALSE
B,B,B,C,B,A,B,B,B,C,B,A,B,B,B,B,B,B,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,D,B,A,B,B,B,B,A,B,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,D,B,A,B,B,B,B,B,B,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,D,B,A,C,B,B,B,B,B,B,B,A,FALSE
A,B,B,C,B,A,A,B,B,D,B,A,C,B,B,B,B,B,B,B,A,FALSE
A,A,B,C,B,A,B,B,B,D,B,A,B,B,B,B,B,B,B,B,A,FALSE
B,B,B,C,B,A,B,B,B,D,B,A,B,B,B,B,B,B,B,B,A,FALSE
A,A,B,C,B,A,A,B,C,D,B,A,B,B,B,B,B,B,B,B,A,FALSE
A,A,B,C,B,A,A,B,C,D,B,A,C,B,B,B,B,B,B,B,A,FALSE
A,B,B,C,B,A,A,B,C,D,B,A,C,B,B,B,B,B,B,B,A,FALSE
B,A,B,C,B,B,A,B,C,D,B,A,B,B,B,B,B,B,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,D,B,A,C,B,C,C,B,B,B,B,A,FALSE
A,B,B,C,B,A,B,B,B,D,B,A,C,B,C,C,B,B,B,B,A,FALSE
A,A,B,C,B,A,A,B,C,D,B,A,C,B,C,C,B,B,B,B,A,FALSE
A,B,B,C,B,A,A,B,C,D,B,A,C,B,C,C,B,B,B,B,A,FALSE
C,B,B,C,B,A,A,B,B,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,B,B,C,B,A,B,B,B,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
A,A,B,C,B,A,A,B,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,C,C,C,B,A,B,B,B,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
A,B,B,C,B,A,A,B,B,B,C,A,C,B,B,B,B,B,B,B,A,FALSE
A,B,B,C,B,A,B,B,B,B,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,B,B,C,B,A,A,B,C,D,B,A,C,C,B,B,B,B,C,B,A,FALSE
A,B,B,C,B,A,A,B,C,D,B,A,C,C,C,C,C,B,C,B,A,FALSE
B,C,C,C,B,A,B,B,B,D,B,A,C,C,B,B,B,B,C,B,A,FALSE
A,B,B,C,B,A,A,B,B,C,B,B,B,B,B,B,B,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,A,D,B,B,B,A,B,B,B,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,C,D,B,B,B,A,B,B,B,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,A,D,B,B,B,B,B,B,B,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,A,A,C,B,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,C,B,A,B,B,A,A,C,B,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,A,C,B,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,B,B,A,B,B,B,A,C,B,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,C,B,A,B,B,B,A,C,B,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,C,A,C,B,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,C,A,C,B,B,B,B,B,B,A,B,B,A,FALSE
A,B,C,C,B,A,A,B,C,A,C,B,B,B,B,B,B,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,A,C,B,B,B,B,B,B,B,B,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,D,B,B,B,B,B,B,B,B,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,D,B,B,C,B,B,B,B,B,B,B,A,FALSE
A,B,B,C,B,A,A,B,C,D,B,B,B,B,B,B,B,B,B,B,A,FALSE
A,B,B,C,B,A,A,B,C,D,B,B,C,B,B,B,B,B,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,D,B,B,B,B,C,C,B,B,B,B,A,FALSE
A,A,B,C,B,A,B,B,C,D,B,B,B,B,C,C,B,B,B,B,A,FALSE
A,B,B,C,B,A,A,B,B,A,C,B,B,B,B,B,B,B,B,B,A,FALSE
A,A,B,C,B,A,A,B,A,B,C,B,B,B,B,B,B,B,B,B,A,FALSE
A,B,B,C,B,A,A,B,A,B,C,B,B,B,B,B,B,B,B,B,A,FALSE
A,A,B,C,B,A,A,B,C,B,C,B,B,B,B,B,B,B,B,B,A,FALSE
C,B,B,C,B,A,A,B,C,B,C,B,B,B,B,B,B,B,B,B,A,FALSE
B,B,B,C,B,A,A,B,C,D,B,B,C,C,C,C,C,C,C,B,A,FALSE
A,A,B,C,B,A,A,B,A,D,B,C,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,D,B,C,C,B,B,B,B,A,B,B,A,FALSE
A,A,B,C,B,A,B,B,A,A,C,C,B,A,B,B,B,A,B,B,A,FALSE
B,A,B,C,B,B,B,B,A,A,C,C,B,A,B,B,A,A,B,B,A,FALSE
B,A,B,C,B,A,A,B,B,A,C,C,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,C,B,A,A,B,A,D,B,C,B,B,B,B,B,B,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,D,B,C,B,B,B,B,B,B,B,B,A,FALSE
A,A,B,C,B,A,A,B,B,D,B,C,C,B,B,B,B,B,B,B,A,FALSE
A,A,B,C,B,A,A,B,C,D,B,C,C,B,C,C,B,B,B,B,A,FALSE
A,B,B,C,B,A,B,B,C,A,C,C,B,B,B,B,B,B,B,B,A,FALSE
A,B,B,C,B,A,A,B,B,D,B,C,B,C,B,B,C,B,C,B,A,FALSE
B,A,B,C,B,A,A,B,B,D,B,C,C,C,C,C,C,B,C,B,A,FALSE
A,B,B,C,B,A,A,B,C,D,B,C,B,C,C,C,C,B,C,B,A,FALSE
A,C,C,C,B,A,A,B,C,A,C,C,B,C,B,B,C,B,C,B,A,FALSE
A,B,B,C,B,A,A,B,C,D,B,C,C,C,C,C,C,C,C,C,A,FALSE
B,B,B,C,B,A,A,B,C,D,B,C,C,C,C,C,C,C,C,C,A,FALSE
C,A,C,B,C,B,A,A,C,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
A,A,B,B,C,A,A,A,C,C,B,A,B,B,B,B,B,B,B,B,A,FALSE
A,A,B,B,C,A,A,A,C,D,B,A,B,B,B,B,B,B,B,B,A,FALSE
A,A,B,B,C,A,A,A,C,D,B,A,B,B,B,B,C,B,B,B,A,FALSE
A,B,B,B,C,A,A,A,C,D,B,A,B,B,B,B,B,B,B,B,A,FALSE
A,B,B,B,C,A,A,A,C,D,B,A,C,B,B,B,B,B,B,B,A,FALSE
A,B,B,A,C,A,A,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,A,B,A,C,A,A,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,B,B,B,C,A,A,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
C,B,B,B,C,A,A,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
C,A,B,A,C,B,A,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
C,B,B,A,C,B,A,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
A,B,C,A,C,A,A,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
A,B,C,B,C,A,A,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
C,B,C,B,C,A,A,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
C,C,C,A,C,B,A,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
C,C,C,B,C,B,A,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
B,B,C,B,C,B,B,A,C,A,C,A,B,B,B,B,B,B,B,B,A,FALSE
C,B,C,A,C,B,B,A,C,A,C,A,B,B,B,B,B,B,B,B,A,TRUE
C,C,C,B,C,A,A,A,C,A,C,A,B,C,B,B,C,B,B,B,A,FALSE
A,B,B,B,C,A,A,A,C,B,C,A,B,B,B,B,B,B,B,B,A,FALSE
A,B,B,B,C,A,A,A,C,D,B,A,B,C,B,B,B,B,C,C,A,FALSE
C,B,B,B,C,B,B,A,C,D,B,A,C,C,B,B,B,B,C,B,A,TRUE
C,C,C,A,C,A,A,A,C,A,C,A,B,C,B,B,C,B,C,B,A,FALSE
B,B,C,A,C,B,A,A,C,A,C,A,B,C,B,B,B,B,C,C,A,FALSE
A,C,D,A,C,A,A,A,C,A,C,A,B,C,B,B,C,B,C,B,A,FALSE
B,C,C,A,C,A,B,A,C,B,B,A,B,C,C,C,C,C,C,C,A,FALSE
B,C,C,B,C,A,B,A,C,C,B,A,B,C,B,B,C,C,C,C,A,FALSE
B,B,B,B,C,A,A,A,C,D,B,A,B,C,C,C,C,C,C,C,A,FALSE
A,A,B,C,C,A,B,A,C,D,B,A,C,C,C,C,C,C,C,C,A,FALSE
C,C,C,B,C,A,B,A,C,D,B,A,C,C,B,B,C,C,C,C,A,FALSE
C,C,C,A,C,B,A,A,C,D,B,A,B,C,B,B,C,C,C,C,A,FALSE
A,C,C,A,C,A,A,A,C,D,B,A,B,C,C,C,C,C,C,C,A,FALSE
A,C,C,B,C,A,A,A,C,D,B,A,C,C,C,C,C,C,C,C,A,FALSE
C,C,C,B,C,A,A,A,C,D,B,A,C,C,C,C,C,C,C,C,A,FALSE
B,C,C,B,C,A,B,A,C,D,B,A,C,C,C,C,C,C,C,C,A,FALSE
B,C,C,B,C,B,A,A,C,D,B,A,B,C,C,C,C,C,C,C,A,FALSE
C,C,C,A,C,B,A,A,C,D,B,A,B,C,C,C,C,C,C,C,A,FALSE
C,C,C,B,C,B,A,A,C,D,B,A,B,C,C,C,C,C,C,C,A,FALSE
C,C,C,A,C,B,A,A,C,D,B,A,C,C,C,C,C,C,C,C,A,FALSE
C,C,C,A,C,B,B,A,C,D,B,A,C,C,C,C,C,C,C,C,A,TRUE
C,C,C,B,C,B,B,A,C,D,B,A,C,C,C,C,C,C,C,C,A,FALSE
A,C,C,C,C,A,B,A,C,D,B,A,D,C,D,D,C,C,C,C,A,FALSE
C,C,D,A,C,A,A,A,C,D,B,A,B,C,C,C,C,C,C,C,A,FALSE
C,C,D,B,C,A,B,A,C,D,B,A,B,C,C,C,C,C,C,C,A,FALSE
C,C,D,A,C,B,A,A,C,D,B,A,B,C,C,C,C,C,C,C,A,FALSE
C,C,D,B,C,B,A,A,C,D,B,A,C,C,C,C,C,C,C,C,A,FALSE
B,C,D,B,C,A,A,A,C,D,B,A,B,D,D,D,D,C,C,D,A,FALSE
C,C,C,B,C,A,A,A,C,A,C,A,B,C,B,B,C,C,C,B,A,FALSE
B,C,D,A,C,A,A,A,C,A,C,A,B,C,B,B,B,C,C,C,A,FALSE
C,C,D,A,C,A,A,A,C,A,C,A,B,C,B,B,C,C,C,C,A,FALSE
B,C,D,A,C,B,A,A,C,A,C,A,B,C,B,B,C,C,C,C,A,FALSE
C,C,D,A,C,A,A,A,C,A,C,A,B,C,C,C,C,C,C,C,A,FALSE
C,C,D,B,C,A,B,A,C,A,C,A,B,C,C,C,C,C,C,C,A,TRUE
B,C,D,A,C,B,B,A,C,A,C,A,B,C,C,C,C,C,C,C,A,FALSE
B,A,B,C,C,A,A,B,C,D,B,A,B,B,B,B,B,A,B,B,A,FALSE
A,A,B,C,C,A,A,B,C,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
B,B,B,C,C,A,A,B,C,A,C,A,B,A,B,B,A,A,B,B,A,FALSE
