@relation 'PC1_fix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 16 {A,B,C,D}
@attribute 14 {A,B,C,D}
@attribute 9 {A,B,C,D}
@attribute 18 {A,B,C,D}
@attribute 1 {A,B,C,D}
@attribute 15 {A,B,C,D}
@attribute 13 {A,B,C,D}
@attribute 19 {A,B,C,D}
@attribute 6 {A,B,C,D}
@attribute 11 {A,D,B,C}
@attribute 17 {A,B,C,D}
@attribute 5 {A,B,C,D}
@attribute 20 {A,B,C,D}
@attribute 10 {A,B,C,D}
@attribute 12 {A,B,C,D}
@attribute 4 {A,B,C,D}
@attribute 2 {A,B,C,D}
@attribute 3 {A,B,D,C}
@attribute 8 {A,D,C,B}
@attribute 21 {A,B,C,D}
@attribute 7 {A,C,D,B}
@attribute class {FALSE,TRUE}

@data
B,A,B,A,B,A,A,B,B,A,B,A,A,B,B,A,A,A,A,B,C,FALSE
C,A,B,A,B,A,A,B,B,A,B,A,A,B,B,A,A,A,A,B,C,FALSE
C,A,B,B,B,A,A,B,B,A,B,A,A,B,B,A,A,A,A,A,C,TRUE
A,A,B,A,B,B,A,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
A,A,B,A,B,B,A,B,B,A,B,A,A,B,B,A,A,A,A,B,C,FALSE
B,A,B,A,B,B,A,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
B,A,B,A,B,B,A,B,B,A,B,A,A,B,B,A,A,A,A,B,C,FALSE
A,B,B,A,B,A,A,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
B,B,B,A,B,A,A,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
C,B,B,A,B,A,A,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
C,B,B,B,B,A,A,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
B,B,B,A,B,B,A,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
B,B,B,A,B,B,A,B,B,A,B,A,A,B,B,A,A,A,A,B,C,FALSE
C,B,B,A,B,B,A,B,B,A,B,A,A,B,B,A,A,A,A,B,C,FALSE
A,A,B,A,B,A,B,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
A,A,B,A,B,A,B,B,B,A,B,A,A,B,B,A,A,A,A,B,C,FALSE
A,A,B,A,B,A,B,B,B,A,B,A,B,B,B,A,A,A,A,B,C,FALSE
B,A,B,A,B,A,B,B,B,A,B,A,B,B,B,A,A,A,A,B,C,FALSE
B,A,B,B,B,A,B,B,B,A,B,A,B,B,B,A,A,A,A,A,C,FALSE
B,A,B,B,B,A,B,B,B,A,B,A,B,B,B,A,A,A,A,B,C,FALSE
C,A,B,B,B,A,B,B,B,A,B,A,A,B,B,A,A,A,A,B,C,FALSE
A,A,B,A,B,B,B,B,B,A,B,A,A,B,B,A,A,A,A,B,C,FALSE
B,A,B,A,B,B,B,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
B,A,B,A,B,B,B,B,B,A,B,A,B,B,B,A,A,A,A,B,C,FALSE
C,B,B,A,B,A,B,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
C,B,B,A,B,A,B,B,B,A,B,A,B,B,B,A,A,A,A,A,C,FALSE
C,B,B,B,B,A,B,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
C,B,B,B,B,A,B,B,B,A,B,A,A,B,B,A,A,A,A,B,C,FALSE
B,B,B,A,B,B,B,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
B,B,B,A,B,B,B,B,B,A,B,A,A,B,B,A,A,A,A,B,C,FALSE
A,A,B,A,B,A,C,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
A,A,B,A,B,A,C,B,B,A,B,A,A,B,B,A,A,A,A,B,C,FALSE
A,A,B,B,B,A,C,B,B,A,B,A,B,B,B,A,A,A,A,B,C,FALSE
B,A,B,A,B,A,C,B,B,A,B,A,A,B,B,A,A,A,A,B,C,FALSE
B,A,B,A,B,A,C,B,B,A,B,A,B,B,B,A,A,A,A,B,C,FALSE
B,A,B,B,B,B,B,B,B,B,B,A,B,B,B,A,A,A,A,B,C,FALSE
A,A,C,A,B,A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,C,FALSE
A,A,C,B,B,A,A,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
A,A,C,B,B,B,A,B,B,A,B,A,B,B,B,A,A,A,A,A,C,FALSE
B,B,C,A,B,A,A,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
C,B,C,A,B,A,A,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
A,A,C,A,B,A,B,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
B,A,C,A,B,A,B,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
B,A,C,B,B,A,B,B,B,A,B,A,A,B,B,A,A,A,A,B,C,FALSE
B,B,C,A,B,A,B,B,B,A,B,A,A,B,B,A,A,A,A,A,C,FALSE
C,B,C,B,B,B,B,B,B,A,B,A,B,B,B,A,A,A,A,A,C,FALSE
C,A,C,B,B,A,C,B,B,A,B,A,B,B,B,A,A,A,A,B,C,FALSE
C,A,C,B,B,A,C,B,B,A,B,A,B,B,B,A,A,A,A,B,C,TRUE
C,B,C,B,B,B,B,B,B,B,B,A,B,B,B,A,A,A,A,A,C,FALSE
A,A,B,A,B,B,B,B,B,A,C,A,A,B,B,A,A,A,B,B,C,FALSE
A,A,B,A,B,A,B,B,B,B,B,B,B,B,B,A,A,A,D,A,B,FALSE
A,A,B,B,B,A,B,B,B,B,C,B,B,B,B,A,A,A,D,B,B,FALSE
B,B,B,B,B,A,B,B,B,B,C,B,B,B,B,A,A,A,D,B,B,FALSE
A,A,B,B,B,A,C,B,B,B,B,B,B,B,B,A,A,A,D,A,B,FALSE
B,A,B,A,B,A,C,B,B,B,B,B,B,B,B,A,A,A,D,B,B,FALSE
A,A,B,B,B,B,C,B,B,B,B,B,C,B,B,A,A,A,D,B,B,FALSE
B,A,B,A,B,B,B,B,B,A,B,B,B,B,B,A,A,A,A,B,C,FALSE
A,A,B,A,B,A,A,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
A,A,B,B,B,A,A,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
B,A,B,A,B,A,B,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
B,A,B,B,B,A,B,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,A,A,A,A,B,C,FALSE
B,A,B,B,B,A,C,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
C,A,B,B,B,A,C,B,B,B,B,B,B,B,B,A,A,A,A,B,C,FALSE
C,A,B,B,B,A,C,B,B,B,C,B,B,B,B,A,A,A,A,B,C,FALSE
A,A,C,B,B,A,A,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
B,B,C,C,B,A,A,B,B,B,B,B,B,B,B,A,A,A,A,A,C,TRUE
A,A,C,B,B,A,B,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
A,A,C,B,B,A,B,B,B,B,B,B,B,B,B,A,A,A,A,B,C,FALSE
B,A,C,B,B,A,B,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
B,A,C,C,B,A,B,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
A,B,C,B,B,A,B,B,B,B,B,B,B,B,B,A,A,A,A,B,C,FALSE
C,B,C,B,B,A,B,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
C,B,C,B,B,B,B,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
A,A,C,B,B,A,C,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
B,A,C,B,B,A,C,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
B,B,C,B,B,A,C,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
A,A,B,A,B,A,C,B,B,A,B,B,B,B,B,A,A,A,B,B,C,FALSE
B,A,B,A,B,A,B,B,B,B,B,B,B,B,B,A,A,A,B,B,C,FALSE
B,A,B,B,B,A,B,B,B,B,B,B,B,B,B,A,A,A,B,A,C,FALSE
B,A,B,B,B,A,C,B,B,B,B,B,B,B,B,A,A,A,B,B,C,FALSE
C,A,B,B,B,A,C,B,C,C,B,B,C,C,C,A,A,A,D,B,B,FALSE
A,A,C,C,B,A,B,B,C,C,B,B,C,B,B,A,A,A,B,A,C,FALSE
B,A,C,B,B,A,B,B,C,C,B,B,B,B,B,A,A,A,B,A,C,FALSE
B,A,C,B,B,A,B,B,C,C,B,B,C,B,B,A,A,A,B,A,C,FALSE
A,A,B,A,B,B,A,C,C,C,B,C,C,C,C,A,A,A,D,B,B,FALSE
A,A,C,C,B,A,B,B,C,C,B,C,C,B,B,A,A,A,D,A,B,FALSE
B,A,C,C,B,A,C,B,C,C,C,C,C,B,B,A,A,A,D,B,B,FALSE
B,A,C,C,B,B,B,C,C,C,B,C,C,C,C,A,A,A,D,B,B,FALSE
B,B,C,C,B,A,B,C,C,C,B,C,C,C,C,A,A,A,D,A,B,FALSE
B,B,C,C,B,A,C,C,C,C,B,C,C,C,C,A,A,A,D,B,B,FALSE
B,A,C,B,B,A,C,C,C,C,B,C,C,B,B,A,A,A,A,A,C,FALSE
B,B,C,C,B,A,C,B,C,C,B,C,C,B,B,A,A,A,A,A,C,FALSE
A,A,B,A,B,A,A,B,B,A,B,A,A,B,B,A,B,A,D,C,B,FALSE
A,A,B,A,B,A,B,B,B,A,B,A,A,B,B,A,B,A,D,C,B,FALSE
A,A,B,A,B,A,B,B,B,A,B,A,B,B,B,A,B,A,D,C,B,FALSE
B,A,B,A,B,A,B,B,B,A,B,A,A,B,B,A,B,A,D,C,B,FALSE
B,A,B,A,B,A,B,B,B,A,B,A,B,B,B,A,B,A,D,C,B,FALSE
A,A,B,A,B,A,C,B,B,A,B,A,B,B,B,A,B,A,D,C,B,FALSE
A,A,B,A,B,A,B,B,B,B,B,A,B,B,B,A,B,A,D,C,B,FALSE
A,A,B,A,B,A,A,B,B,A,B,A,A,B,B,A,B,A,A,C,C,FALSE
A,A,B,A,B,A,A,B,B,A,B,A,B,B,B,A,B,A,A,C,C,FALSE
B,A,B,A,B,A,A,B,B,A,B,A,A,B,B,A,B,A,A,C,C,FALSE
A,A,B,A,B,A,B,B,B,A,B,A,A,B,B,A,B,A,A,B,C,FALSE
A,A,B,A,B,A,B,B,B,A,B,A,A,B,B,A,B,A,A,C,C,FALSE
A,A,B,A,B,A,B,B,B,A,C,A,A,B,B,A,B,A,A,C,C,FALSE
B,A,B,A,B,A,C,B,B,A,B,A,A,B,B,A,B,A,A,C,C,FALSE
B,B,B,A,B,A,C,B,B,A,B,A,A,B,B,A,B,A,A,C,C,FALSE
B,A,B,A,B,A,A,B,B,A,B,A,A,B,B,A,B,A,B,C,C,FALSE
C,B,B,A,B,B,A,B,B,A,B,A,B,B,B,A,B,A,B,C,C,FALSE
A,A,B,A,B,B,B,B,B,A,B,A,A,B,B,A,B,A,B,C,C,FALSE
A,A,B,A,B,A,B,B,B,B,B,B,B,B,B,A,B,A,C,C,B,FALSE
B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,A,C,C,B,FALSE
A,A,B,A,B,A,B,B,B,B,B,B,A,B,B,A,B,A,D,C,B,FALSE
A,A,B,A,B,A,B,B,B,B,B,B,B,B,B,A,B,A,D,C,B,FALSE
A,A,B,A,B,A,B,B,B,B,C,B,B,B,B,A,B,A,D,C,B,FALSE
A,A,B,B,B,A,B,B,B,B,C,B,B,B,B,A,B,A,D,C,B,FALSE
A,A,B,A,B,B,B,B,B,B,B,B,B,B,B,A,B,A,D,C,B,FALSE
B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,A,D,C,B,FALSE
A,A,B,A,B,A,C,B,B,B,B,B,B,B,B,A,B,A,D,C,B,FALSE
A,A,B,A,B,A,C,B,B,B,C,B,B,B,B,A,B,A,D,C,B,FALSE
A,A,B,B,B,A,C,B,B,B,C,B,B,B,B,A,B,A,D,C,B,FALSE
B,B,B,A,B,A,C,B,B,B,B,B,B,B,B,A,B,A,D,C,B,FALSE
A,A,B,A,B,A,B,B,B,B,C,B,B,C,C,A,B,A,D,C,B,FALSE
A,A,B,B,B,B,B,B,B,B,C,B,B,C,C,A,B,A,D,C,B,FALSE
A,A,B,A,B,A,C,B,B,B,C,B,B,C,C,A,B,A,D,C,B,FALSE
A,A,B,B,B,A,C,B,B,B,C,B,B,C,C,A,B,A,D,C,B,FALSE
C,A,B,B,B,A,B,B,B,B,B,B,B,B,B,A,B,A,A,C,C,FALSE
B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,A,A,C,C,FALSE
A,A,B,A,B,A,C,B,B,B,B,B,B,B,B,A,B,A,A,C,C,FALSE
B,A,C,C,B,B,B,B,B,B,B,B,B,B,B,A,B,A,A,C,C,FALSE
A,A,B,B,B,A,B,B,B,B,C,B,B,B,B,A,B,A,B,C,C,FALSE
A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,A,B,C,C,FALSE
B,A,B,B,B,A,C,B,C,C,C,B,B,B,B,A,B,A,D,C,B,FALSE
A,A,B,B,B,A,C,B,C,C,C,B,C,C,C,A,B,A,D,C,B,FALSE
B,A,C,C,B,B,B,B,C,C,C,B,B,B,B,A,B,A,D,C,B,FALSE
A,A,B,B,B,A,B,B,B,B,B,A,B,B,B,B,B,A,C,C,B,FALSE
A,A,B,A,B,A,A,B,B,A,B,A,B,B,B,B,B,A,D,C,B,FALSE
A,A,B,A,B,A,C,B,B,A,B,A,B,B,B,B,B,A,D,C,B,FALSE
A,A,B,A,B,A,A,B,B,B,B,A,B,B,B,B,B,A,D,C,B,FALSE
A,A,B,A,B,A,A,B,B,A,B,A,A,B,B,B,B,A,A,C,C,FALSE
A,A,B,A,B,B,A,B,B,A,B,A,A,B,B,B,B,A,A,C,C,FALSE
A,A,B,A,B,A,B,B,B,A,B,A,A,B,B,B,B,A,A,C,C,FALSE
B,A,B,A,B,B,B,B,B,A,B,A,A,B,B,B,B,A,A,B,C,FALSE
B,A,B,A,B,B,B,B,B,A,B,A,A,B,B,B,B,A,A,C,C,FALSE
A,A,B,A,B,A,C,B,B,A,B,A,A,B,B,B,B,A,A,C,C,FALSE
A,A,B,A,B,A,C,B,B,B,B,A,B,B,B,B,B,A,A,C,C,FALSE
A,A,C,B,B,A,C,B,B,B,B,A,B,B,B,B,B,A,A,C,C,FALSE
A,A,B,A,B,A,A,B,B,B,B,B,B,B,B,B,B,A,C,C,B,FALSE
A,A,B,A,B,A,B,B,B,B,B,B,B,B,B,B,B,A,D,C,B,FALSE
A,A,B,A,B,A,B,B,B,B,C,B,B,B,B,B,B,A,D,C,B,FALSE
A,A,B,B,B,A,C,B,B,B,B,B,B,B,B,B,B,A,D,C,B,FALSE
A,A,B,B,B,A,C,B,B,B,C,B,B,B,B,B,B,A,D,C,B,FALSE
A,A,B,A,B,A,B,B,B,B,B,B,B,C,C,B,B,A,D,C,B,FALSE
A,A,B,A,B,B,C,B,B,B,B,B,B,C,C,B,B,A,D,C,B,FALSE
A,A,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,A,A,C,C,FALSE
A,A,B,A,B,A,A,B,B,B,B,B,B,B,B,B,B,A,B,C,C,FALSE
A,A,B,B,B,A,A,B,B,B,B,B,B,B,B,B,B,A,B,C,C,FALSE
A,A,B,A,B,A,C,B,B,B,B,B,B,B,B,B,B,A,B,C,C,FALSE
C,A,B,B,B,A,C,B,B,B,B,B,B,B,B,B,B,A,B,C,C,FALSE
B,A,B,B,B,A,C,B,C,C,C,C,C,C,C,B,B,A,D,C,B,FALSE
A,A,B,A,B,A,A,B,B,A,B,A,A,B,B,C,B,A,D,C,B,FALSE
A,A,B,A,B,A,B,B,B,B,C,A,B,B,B,C,B,A,D,C,B,FALSE
A,A,B,A,B,B,A,B,B,A,B,A,B,B,B,C,B,A,A,C,C,FALSE
B,B,B,A,B,B,A,B,B,A,B,A,A,B,B,C,B,A,A,C,C,FALSE
B,A,B,A,B,A,B,B,B,A,B,A,A,B,B,C,B,A,A,C,C,FALSE
A,A,B,A,B,A,A,B,B,B,B,B,B,B,B,C,B,A,D,C,B,FALSE
A,A,B,A,B,A,B,B,B,B,B,B,B,B,B,C,B,A,D,C,B,FALSE
A,A,B,A,B,A,B,B,B,B,C,B,B,B,B,C,B,A,D,C,B,FALSE
A,A,B,A,B,A,C,B,B,B,C,B,B,C,C,C,B,A,D,C,B,FALSE
A,A,B,B,B,B,C,B,B,B,B,B,B,B,B,C,B,A,A,C,C,FALSE
A,A,B,B,B,A,B,B,C,C,B,B,C,B,B,C,B,A,D,C,B,FALSE
B,A,B,A,B,A,B,B,C,C,C,B,C,C,C,C,B,A,D,C,B,FALSE
A,A,B,B,B,A,C,B,C,C,B,B,C,C,C,C,B,A,D,C,B,FALSE
A,A,C,C,B,A,C,B,C,C,B,B,C,B,B,C,B,A,A,C,C,FALSE
A,A,B,B,B,A,C,C,C,C,C,C,C,C,C,C,B,A,D,C,B,FALSE
B,A,B,B,B,A,C,C,C,C,C,C,C,C,C,C,B,A,D,C,B,FALSE
C,B,C,A,C,A,C,B,B,A,B,A,A,B,B,A,A,A,A,B,C,FALSE
A,A,B,A,C,A,C,B,B,B,B,B,B,B,B,A,A,A,C,B,B,FALSE
A,A,B,A,C,A,C,B,B,B,B,B,B,B,B,A,A,A,D,B,B,FALSE
A,A,B,A,C,A,C,B,B,B,B,B,C,B,B,A,A,A,D,B,B,FALSE
A,A,B,B,C,A,C,B,B,B,B,B,B,B,B,A,A,A,D,B,B,FALSE
A,A,B,B,C,A,C,B,B,B,C,B,B,B,B,A,A,A,D,B,B,FALSE
A,A,B,B,C,A,C,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
B,A,B,A,C,A,C,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
B,A,B,B,C,A,C,B,B,B,B,B,B,B,B,A,A,A,A,B,C,FALSE
C,A,B,B,C,A,C,B,B,B,B,B,B,B,B,A,A,A,A,B,C,FALSE
C,B,B,A,C,A,C,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
C,B,B,B,C,A,C,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
A,A,C,B,C,A,C,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
A,A,C,B,C,A,C,B,B,B,B,B,B,B,B,A,A,A,A,B,C,FALSE
C,A,C,B,C,A,C,B,B,B,B,B,B,B,B,A,A,A,A,B,C,FALSE
C,B,C,C,C,A,C,B,B,B,B,B,B,B,B,A,A,A,A,A,C,FALSE
C,B,C,C,C,A,C,B,B,B,B,B,B,B,B,A,A,A,A,B,C,FALSE
B,B,C,B,C,B,C,B,B,B,B,B,B,B,B,A,A,A,A,B,C,FALSE
C,B,C,B,C,B,C,B,B,B,B,B,B,B,B,A,A,A,A,A,C,TRUE
C,A,C,C,C,A,C,B,B,C,B,B,C,B,B,A,A,A,A,B,C,FALSE
A,A,B,B,C,A,C,B,B,B,B,B,B,B,B,A,A,A,B,B,C,FALSE
A,A,B,B,C,A,C,C,C,C,B,B,B,B,B,A,A,A,D,B,B,FALSE
C,B,B,B,C,B,C,B,C,C,C,B,B,B,B,A,A,A,D,B,B,TRUE
C,A,C,C,C,A,C,B,C,C,B,B,C,B,B,A,A,A,A,A,C,FALSE
B,B,C,B,C,A,C,C,C,C,B,B,B,B,B,A,A,A,A,A,C,FALSE
A,A,D,C,C,A,C,B,C,C,B,B,C,B,B,A,A,A,A,A,C,FALSE
B,A,C,C,C,B,C,C,C,C,B,C,C,C,C,A,A,A,B,A,B,FALSE
B,A,C,C,C,B,C,C,C,C,B,C,C,B,B,A,A,A,C,B,B,FALSE
B,A,B,B,C,A,C,C,C,C,B,C,C,C,C,A,A,A,D,B,B,FALSE
A,A,B,A,C,B,C,C,C,C,C,C,C,C,C,A,A,A,D,C,B,FALSE
C,A,C,C,C,B,C,C,C,C,C,C,C,B,B,A,A,A,D,B,B,FALSE
C,B,C,C,C,A,C,C,C,C,B,C,C,B,B,A,A,A,D,A,B,FALSE
A,A,C,C,C,A,C,C,C,C,B,C,C,C,C,A,A,A,D,A,B,FALSE
A,A,C,C,C,A,C,C,C,C,C,C,C,C,C,A,A,A,D,B,B,FALSE
C,A,C,C,C,A,C,C,C,C,C,C,C,C,C,A,A,A,D,B,B,FALSE
B,A,C,C,C,B,C,C,C,C,C,C,C,C,C,A,A,A,D,B,B,FALSE
B,B,C,C,C,A,C,C,C,C,B,C,C,C,C,A,A,A,D,B,B,FALSE
C,B,C,C,C,A,C,C,C,C,B,C,C,C,C,A,A,A,D,A,B,FALSE
C,B,C,C,C,A,C,C,C,C,B,C,C,C,C,A,A,A,D,B,B,FALSE
C,B,C,C,C,A,C,C,C,C,C,C,C,C,C,A,A,A,D,A,B,FALSE
C,B,C,C,C,B,C,C,C,C,C,C,C,C,C,A,A,A,D,A,B,TRUE
C,B,C,C,C,B,C,C,C,C,C,C,C,C,C,A,A,A,D,B,B,FALSE
A,A,C,C,C,B,C,C,C,C,D,C,C,D,D,A,A,A,D,C,B,FALSE
C,A,D,C,C,A,C,C,C,C,B,C,C,C,C,A,A,A,D,A,B,FALSE
C,A,D,C,C,B,C,C,C,C,B,C,C,C,C,A,A,A,D,B,B,FALSE
C,B,D,C,C,A,C,C,C,C,B,C,C,C,C,A,A,A,D,A,B,FALSE
C,B,D,C,C,A,C,C,C,C,C,C,C,C,C,A,A,A,D,B,B,FALSE
B,A,D,C,C,A,C,D,C,D,B,C,D,D,D,A,A,A,D,B,B,FALSE
C,A,C,C,C,A,C,B,C,C,B,C,C,B,B,A,A,A,A,B,C,FALSE
B,A,D,C,C,A,C,C,C,C,B,C,B,B,B,A,A,A,A,A,C,FALSE
C,A,D,C,C,A,C,C,C,C,B,C,C,B,B,A,A,A,A,A,C,FALSE
B,B,D,C,C,A,C,C,C,C,B,C,C,B,B,A,A,A,A,A,C,FALSE
C,A,D,C,C,A,C,C,C,C,B,C,C,C,C,A,A,A,A,A,C,FALSE
C,A,D,C,C,B,C,C,C,C,B,C,C,C,C,A,A,A,A,B,C,TRUE
B,B,D,C,C,B,C,C,C,C,B,C,C,C,C,A,A,A,A,A,C,FALSE
B,A,B,A,C,A,C,B,B,B,B,A,B,B,B,A,B,A,D,C,B,FALSE
A,A,B,A,C,A,C,B,B,A,B,A,A,B,B,A,B,A,A,C,C,FALSE
B,A,B,B,C,A,C,B,B,A,B,A,A,B,B,A,B,A,A,C,C,FALSE
C,A,B,B,C,A,C,B,B,A,B,A,A,B,B,A,B,A,A,C,C,FALSE
