@relation 'PC1_fix-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 14 {A,B,C,D}
@attribute 3 {A,B,D,C}
@attribute 15 {A,B,C,D}
@attribute 9 {A,B,C,D}
@attribute 16 {A,B,C,D}
@attribute 1 {A,B,C,D}
@attribute 18 {A,B,C,D}
@attribute 13 {A,B,C,D}
@attribute 19 {A,B,C,D}
@attribute 6 {A,B,C,D}
@attribute 17 {A,B,C,D}
@attribute 11 {A,D,B,C}
@attribute 10 {A,B,C,D}
@attribute 12 {A,B,C,D}
@attribute 4 {A,B,C,D}
@attribute 5 {A,B,C,D}
@attribute 20 {A,B,C,D}
@attribute 2 {A,B,C,D}
@attribute 8 {A,D,C,B}
@attribute 7 {A,C,D,B}
@attribute 21 {A,B,C,D}
@attribute class {FALSE,TRUE}

@data
A,A,A,B,B,B,A,A,B,B,B,A,B,B,A,A,A,A,A,C,B,FALSE
A,A,A,B,C,B,A,A,B,B,B,A,B,B,A,A,A,A,A,C,B,FALSE
A,A,A,B,C,B,B,A,B,B,B,A,B,B,A,A,A,A,A,C,A,TRUE
A,A,B,B,A,B,A,A,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
A,A,B,B,A,B,A,A,B,B,B,A,B,B,A,A,A,A,A,C,B,FALSE
A,A,B,B,B,B,A,A,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
A,A,B,B,B,B,A,A,B,B,B,A,B,B,A,A,A,A,A,C,B,FALSE
B,A,A,B,A,B,A,A,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
B,A,A,B,B,B,A,A,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
B,A,A,B,C,B,A,A,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
B,A,A,B,C,B,B,A,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
B,A,B,B,B,B,A,A,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
B,A,B,B,B,B,A,A,B,B,B,A,B,B,A,A,A,A,A,C,B,FALSE
B,A,B,B,C,B,A,A,B,B,B,A,B,B,A,A,A,A,A,C,B,FALSE
A,A,A,B,A,B,A,B,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
A,A,A,B,A,B,A,B,B,B,B,A,B,B,A,A,A,A,A,C,B,FALSE
A,A,A,B,A,B,A,B,B,B,B,A,B,B,A,A,B,A,A,C,B,FALSE
A,A,A,B,B,B,A,B,B,B,B,A,B,B,A,A,B,A,A,C,B,FALSE
A,A,A,B,B,B,B,B,B,B,B,A,B,B,A,A,B,A,A,C,A,FALSE
A,A,A,B,B,B,B,B,B,B,B,A,B,B,A,A,B,A,A,C,B,FALSE
A,A,A,B,C,B,B,B,B,B,B,A,B,B,A,A,A,A,A,C,B,FALSE
A,A,B,B,A,B,A,B,B,B,B,A,B,B,A,A,A,A,A,C,B,FALSE
A,A,B,B,B,B,A,B,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
A,A,B,B,B,B,A,B,B,B,B,A,B,B,A,A,B,A,A,C,B,FALSE
B,A,A,B,C,B,A,B,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
B,A,A,B,C,B,A,B,B,B,B,A,B,B,A,A,B,A,A,C,A,FALSE
B,A,A,B,C,B,B,B,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
B,A,A,B,C,B,B,B,B,B,B,A,B,B,A,A,A,A,A,C,B,FALSE
B,A,B,B,B,B,A,B,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
B,A,B,B,B,B,A,B,B,B,B,A,B,B,A,A,A,A,A,C,B,FALSE
A,A,A,B,A,B,A,C,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
A,A,A,B,A,B,A,C,B,B,B,A,B,B,A,A,A,A,A,C,B,FALSE
A,A,A,B,A,B,B,C,B,B,B,A,B,B,A,A,B,A,A,C,B,FALSE
A,A,A,B,B,B,A,C,B,B,B,A,B,B,A,A,A,A,A,C,B,FALSE
A,A,A,B,B,B,A,C,B,B,B,A,B,B,A,A,B,A,A,C,B,FALSE
A,A,B,B,B,B,B,B,B,B,B,B,B,B,A,A,B,A,A,C,B,FALSE
A,A,A,C,A,B,A,A,B,B,B,A,A,A,A,A,A,A,A,C,A,FALSE
A,A,A,C,A,B,B,A,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
A,A,B,C,A,B,B,A,B,B,B,A,B,B,A,A,B,A,A,C,A,FALSE
B,A,A,C,B,B,A,A,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
B,A,A,C,C,B,A,A,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
A,A,A,C,A,B,A,B,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
A,A,A,C,B,B,A,B,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
A,A,A,C,B,B,B,B,B,B,B,A,B,B,A,A,A,A,A,C,B,FALSE
B,A,A,C,B,B,A,B,B,B,B,A,B,B,A,A,A,A,A,C,A,FALSE
B,A,B,C,C,B,B,B,B,B,B,A,B,B,A,A,B,A,A,C,A,FALSE
A,A,A,C,C,B,B,C,B,B,B,A,B,B,A,A,B,A,A,C,B,FALSE
A,A,A,C,C,B,B,C,B,B,B,A,B,B,A,A,B,A,A,C,B,TRUE
B,A,B,C,C,B,B,B,B,B,B,B,B,B,A,A,B,A,A,C,A,FALSE
A,A,B,B,A,B,A,B,B,B,C,A,B,B,A,A,A,A,B,C,B,FALSE
A,A,A,B,A,B,A,B,B,B,B,B,B,B,A,B,B,A,D,B,A,FALSE
A,A,A,B,A,B,B,B,B,B,C,B,B,B,A,B,B,A,D,B,B,FALSE
B,A,A,B,B,B,B,B,B,B,C,B,B,B,A,B,B,A,D,B,B,FALSE
A,A,A,B,A,B,B,C,B,B,B,B,B,B,A,B,B,A,D,B,A,FALSE
A,A,A,B,B,B,A,C,B,B,B,B,B,B,A,B,B,A,D,B,B,FALSE
A,A,B,B,A,B,B,C,B,B,B,B,B,B,A,B,C,A,D,B,B,FALSE
A,A,B,B,B,B,A,B,B,B,B,A,B,B,A,B,B,A,A,C,B,FALSE
A,A,A,B,A,B,A,A,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
A,A,A,B,A,B,B,A,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
A,A,A,B,B,B,A,B,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
A,A,A,B,B,B,B,B,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
A,A,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,A,A,C,B,FALSE
A,A,A,B,B,B,B,C,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
A,A,A,B,C,B,B,C,B,B,B,B,B,B,A,B,B,A,A,C,B,FALSE
A,A,A,B,C,B,B,C,B,B,C,B,B,B,A,B,B,A,A,C,B,FALSE
A,A,A,C,A,B,B,A,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
B,A,A,C,B,B,C,A,B,B,B,B,B,B,A,B,B,A,A,C,A,TRUE
A,A,A,C,A,B,B,B,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
A,A,A,C,A,B,B,B,B,B,B,B,B,B,A,B,B,A,A,C,B,FALSE
A,A,A,C,B,B,B,B,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
A,A,A,C,B,B,C,B,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
B,A,A,C,A,B,B,B,B,B,B,B,B,B,A,B,B,A,A,C,B,FALSE
B,A,A,C,C,B,B,B,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
B,A,B,C,C,B,B,B,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
A,A,A,C,A,B,B,C,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
A,A,A,C,B,B,B,C,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
B,A,A,C,B,B,B,C,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
A,A,A,B,A,B,A,C,B,B,B,A,B,B,A,B,B,A,B,C,B,FALSE
A,A,A,B,B,B,A,B,B,B,B,B,B,B,A,B,B,A,B,C,B,FALSE
A,A,A,B,B,B,B,B,B,B,B,B,B,B,A,B,B,A,B,C,A,FALSE
A,A,A,B,B,B,B,C,B,B,B,B,B,B,A,B,B,A,B,C,B,FALSE
A,A,A,B,C,B,B,C,B,C,B,C,C,C,A,B,C,A,D,B,B,FALSE
A,A,A,C,A,B,C,B,B,C,B,C,B,B,A,B,C,A,B,C,A,FALSE
A,A,A,C,B,B,B,B,B,C,B,C,B,B,A,B,B,A,B,C,A,FALSE
A,A,A,C,B,B,B,B,B,C,B,C,B,B,A,B,C,A,B,C,A,FALSE
A,A,B,B,A,B,A,A,C,C,B,C,C,C,A,C,C,A,D,B,B,FALSE
A,A,A,C,A,B,C,B,B,C,B,C,B,B,A,C,C,A,D,B,A,FALSE
A,A,A,C,B,B,C,C,B,C,C,C,B,B,A,C,C,A,D,B,B,FALSE
A,A,B,C,B,B,C,B,C,C,B,C,C,C,A,C,C,A,D,B,B,FALSE
B,A,A,C,B,B,C,B,C,C,B,C,C,C,A,C,C,A,D,B,A,FALSE
B,A,A,C,B,B,C,C,C,C,B,C,C,C,A,C,C,A,D,B,B,FALSE
A,A,A,C,B,B,B,C,C,C,B,C,B,B,A,C,C,A,A,C,A,FALSE
B,A,A,C,B,B,C,C,B,C,B,C,B,B,A,C,C,A,A,C,A,FALSE
A,A,A,B,A,B,A,A,B,B,B,A,B,B,A,A,A,B,D,B,C,FALSE
A,A,A,B,A,B,A,B,B,B,B,A,B,B,A,A,A,B,D,B,C,FALSE
A,A,A,B,A,B,A,B,B,B,B,A,B,B,A,A,B,B,D,B,C,FALSE
A,A,A,B,B,B,A,B,B,B,B,A,B,B,A,A,A,B,D,B,C,FALSE
A,A,A,B,B,B,A,B,B,B,B,A,B,B,A,A,B,B,D,B,C,FALSE
A,A,A,B,A,B,A,C,B,B,B,A,B,B,A,A,B,B,D,B,C,FALSE
A,A,A,B,A,B,A,B,B,B,B,B,B,B,A,A,B,B,D,B,C,FALSE
A,A,A,B,A,B,A,A,B,B,B,A,B,B,A,A,A,B,A,C,C,FALSE
A,A,A,B,A,B,A,A,B,B,B,A,B,B,A,A,B,B,A,C,C,FALSE
A,A,A,B,B,B,A,A,B,B,B,A,B,B,A,A,A,B,A,C,C,FALSE
A,A,A,B,A,B,A,B,B,B,B,A,B,B,A,A,A,B,A,C,B,FALSE
A,A,A,B,A,B,A,B,B,B,B,A,B,B,A,A,A,B,A,C,C,FALSE
A,A,A,B,A,B,A,B,B,B,C,A,B,B,A,A,A,B,A,C,C,FALSE
A,A,A,B,B,B,A,C,B,B,B,A,B,B,A,A,A,B,A,C,C,FALSE
B,A,A,B,B,B,A,C,B,B,B,A,B,B,A,A,A,B,A,C,C,FALSE
A,A,A,B,B,B,A,A,B,B,B,A,B,B,A,A,A,B,B,C,C,FALSE
B,A,B,B,C,B,A,A,B,B,B,A,B,B,A,A,B,B,B,C,C,FALSE
A,A,B,B,A,B,A,B,B,B,B,A,B,B,A,A,A,B,B,C,C,FALSE
A,A,A,B,A,B,A,B,B,B,B,B,B,B,A,B,B,B,C,B,C,FALSE
A,A,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,C,B,C,FALSE
A,A,A,B,A,B,A,B,B,B,B,B,B,B,A,B,A,B,D,B,C,FALSE
A,A,A,B,A,B,A,B,B,B,B,B,B,B,A,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,A,B,B,B,C,B,B,B,A,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,B,B,B,B,C,B,B,B,A,B,B,B,D,B,C,FALSE
A,A,B,B,A,B,A,B,B,B,B,B,B,B,A,B,B,B,D,B,C,FALSE
A,A,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,A,C,B,B,B,B,B,B,A,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,A,C,B,B,C,B,B,B,A,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,B,C,B,B,C,B,B,B,A,B,B,B,D,B,C,FALSE
B,A,A,B,B,B,A,C,B,B,B,B,B,B,A,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,A,B,B,B,C,B,C,C,A,B,B,B,D,B,C,FALSE
A,A,B,B,A,B,B,B,B,B,C,B,C,C,A,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,A,C,B,B,C,B,C,C,A,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,B,C,B,B,C,B,C,C,A,B,B,B,D,B,C,FALSE
A,A,A,B,C,B,B,B,B,B,B,B,B,B,A,B,B,B,A,C,C,FALSE
A,A,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B,A,C,C,FALSE
A,A,A,B,A,B,A,C,B,B,B,B,B,B,A,B,B,B,A,C,C,FALSE
A,A,B,C,B,B,C,B,B,B,B,B,B,B,A,B,B,B,A,C,C,FALSE
A,A,A,B,A,B,B,B,B,B,C,B,B,B,A,B,B,B,B,C,C,FALSE
A,A,B,B,A,B,B,B,B,B,B,B,B,B,A,B,B,B,B,C,C,FALSE
A,A,A,B,B,B,B,C,B,C,C,C,B,B,A,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,B,C,B,C,C,C,C,C,A,B,C,B,D,B,C,FALSE
A,A,B,C,B,B,C,B,B,C,C,C,B,B,A,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,B,B,B,B,B,B,B,B,B,A,B,B,C,B,C,FALSE
A,A,A,B,A,B,A,A,B,B,B,A,B,B,B,A,B,B,D,B,C,FALSE
A,A,A,B,A,B,A,C,B,B,B,A,B,B,B,A,B,B,D,B,C,FALSE
A,A,A,B,A,B,A,A,B,B,B,B,B,B,B,A,B,B,D,B,C,FALSE
A,A,A,B,A,B,A,A,B,B,B,A,B,B,B,A,A,B,A,C,C,FALSE
A,A,B,B,A,B,A,A,B,B,B,A,B,B,B,A,A,B,A,C,C,FALSE
A,A,A,B,A,B,A,B,B,B,B,A,B,B,B,A,A,B,A,C,C,FALSE
A,A,B,B,B,B,A,B,B,B,B,A,B,B,B,A,A,B,A,C,B,FALSE
A,A,B,B,B,B,A,B,B,B,B,A,B,B,B,A,A,B,A,C,C,FALSE
A,A,A,B,A,B,A,C,B,B,B,A,B,B,B,A,A,B,A,C,C,FALSE
A,A,A,B,A,B,A,C,B,B,B,B,B,B,B,A,B,B,A,C,C,FALSE
A,A,A,C,A,B,B,C,B,B,B,B,B,B,B,A,B,B,A,C,C,FALSE
A,A,A,B,A,B,A,A,B,B,B,B,B,B,B,B,B,B,C,B,C,FALSE
A,A,A,B,A,B,A,B,B,B,B,B,B,B,B,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,A,B,B,B,C,B,B,B,B,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,B,C,B,B,B,B,B,B,B,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,B,C,B,B,C,B,B,B,B,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,A,B,B,B,B,B,C,C,B,B,B,B,D,B,C,FALSE
A,A,B,B,A,B,A,C,B,B,B,B,C,C,B,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,A,C,C,FALSE
A,A,A,B,A,B,A,A,B,B,B,B,B,B,B,B,B,B,B,C,C,FALSE
A,A,A,B,A,B,B,A,B,B,B,B,B,B,B,B,B,B,B,C,C,FALSE
A,A,A,B,A,B,A,C,B,B,B,B,B,B,B,B,B,B,B,C,C,FALSE
A,A,A,B,C,B,B,C,B,B,B,B,B,B,B,B,B,B,B,C,C,FALSE
A,A,A,B,B,B,B,C,B,C,C,C,C,C,B,C,C,B,D,B,C,FALSE
A,A,A,B,A,B,A,A,B,B,B,A,B,B,C,A,A,B,D,B,C,FALSE
A,A,A,B,A,B,A,B,B,B,C,B,B,B,C,A,B,B,D,B,C,FALSE
A,A,B,B,A,B,A,A,B,B,B,A,B,B,C,A,B,B,A,C,C,FALSE
B,A,B,B,B,B,A,A,B,B,B,A,B,B,C,A,A,B,A,C,C,FALSE
A,A,A,B,B,B,A,B,B,B,B,A,B,B,C,A,A,B,A,C,C,FALSE
A,A,A,B,A,B,A,A,B,B,B,B,B,B,C,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,A,B,B,B,B,B,B,B,C,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,A,B,B,B,C,B,B,B,C,B,B,B,D,B,C,FALSE
A,A,A,B,A,B,A,C,B,B,C,B,C,C,C,B,B,B,D,B,C,FALSE
A,A,B,B,A,B,B,C,B,B,B,B,B,B,C,B,B,B,A,C,C,FALSE
A,A,A,B,A,B,B,B,B,C,B,C,B,B,C,B,C,B,D,B,C,FALSE
A,A,A,B,B,B,A,B,B,C,C,C,C,C,C,B,C,B,D,B,C,FALSE
A,A,A,B,A,B,B,C,B,C,B,C,C,C,C,B,C,B,D,B,C,FALSE
A,A,A,C,A,B,C,C,B,C,B,C,B,B,C,B,C,B,A,C,C,FALSE
A,A,A,B,A,B,B,C,C,C,C,C,C,C,C,C,C,B,D,B,C,FALSE
A,A,A,B,B,B,B,C,C,C,C,C,C,C,C,C,C,B,D,B,C,FALSE
B,A,A,C,C,C,A,C,B,B,B,A,B,B,A,A,A,A,A,C,B,FALSE
A,A,A,B,A,C,A,C,B,B,B,B,B,B,A,B,B,A,C,B,B,FALSE
A,A,A,B,A,C,A,C,B,B,B,B,B,B,A,B,B,A,D,B,B,FALSE
A,A,A,B,A,C,A,C,B,B,B,B,B,B,A,B,C,A,D,B,B,FALSE
A,A,A,B,A,C,B,C,B,B,B,B,B,B,A,B,B,A,D,B,B,FALSE
A,A,A,B,A,C,B,C,B,B,C,B,B,B,A,B,B,A,D,B,B,FALSE
A,A,A,B,A,C,B,C,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
A,A,A,B,B,C,A,C,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
A,A,A,B,B,C,B,C,B,B,B,B,B,B,A,B,B,A,A,C,B,FALSE
A,A,A,B,C,C,B,C,B,B,B,B,B,B,A,B,B,A,A,C,B,FALSE
B,A,A,B,C,C,A,C,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
B,A,A,B,C,C,B,C,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
A,A,A,C,A,C,B,C,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
A,A,A,C,A,C,B,C,B,B,B,B,B,B,A,B,B,A,A,C,B,FALSE
A,A,A,C,C,C,B,C,B,B,B,B,B,B,A,B,B,A,A,C,B,FALSE
B,A,A,C,C,C,C,C,B,B,B,B,B,B,A,B,B,A,A,C,A,FALSE
B,A,A,C,C,C,C,C,B,B,B,B,B,B,A,B,B,A,A,C,B,FALSE
B,A,B,C,B,C,B,C,B,B,B,B,B,B,A,B,B,A,A,C,B,FALSE
B,A,B,C,C,C,B,C,B,B,B,B,B,B,A,B,B,A,A,C,A,TRUE
A,A,A,C,C,C,C,C,B,B,B,C,B,B,A,B,C,A,A,C,B,FALSE
A,A,A,B,A,C,B,C,B,B,B,B,B,B,A,B,B,A,B,C,B,FALSE
A,A,A,B,A,C,B,C,C,C,B,C,B,B,A,B,B,A,D,B,B,FALSE
B,A,B,B,C,C,B,C,B,C,C,C,B,B,A,B,B,A,D,B,B,TRUE
A,A,A,C,C,C,C,C,B,C,B,C,B,B,A,B,C,A,A,C,A,FALSE
B,A,A,C,B,C,B,C,C,C,B,C,B,B,A,B,B,A,A,C,A,FALSE
A,A,A,D,A,C,C,C,B,C,B,C,B,B,A,B,C,A,A,C,A,FALSE
A,A,B,C,B,C,C,C,C,C,B,C,C,C,A,C,C,A,B,B,A,FALSE
A,A,B,C,B,C,C,C,C,C,B,C,B,B,A,C,C,A,C,B,B,FALSE
A,A,A,B,B,C,B,C,C,C,B,C,C,C,A,C,C,A,D,B,B,FALSE
A,A,B,B,A,C,A,C,C,C,C,C,C,C,A,C,C,A,D,B,C,FALSE
A,A,B,C,C,C,C,C,C,C,C,C,B,B,A,C,C,A,D,B,B,FALSE
B,A,A,C,C,C,C,C,C,C,B,C,B,B,A,C,C,A,D,B,A,FALSE
A,A,A,C,A,C,C,C,C,C,B,C,C,C,A,C,C,A,D,B,A,FALSE
A,A,A,C,A,C,C,C,C,C,C,C,C,C,A,C,C,A,D,B,B,FALSE
A,A,A,C,C,C,C,C,C,C,C,C,C,C,A,C,C,A,D,B,B,FALSE
A,A,B,C,B,C,C,C,C,C,C,C,C,C,A,C,C,A,D,B,B,FALSE
B,A,A,C,B,C,C,C,C,C,B,C,C,C,A,C,C,A,D,B,B,FALSE
B,A,A,C,C,C,C,C,C,C,B,C,C,C,A,C,C,A,D,B,A,FALSE
B,A,A,C,C,C,C,C,C,C,B,C,C,C,A,C,C,A,D,B,B,FALSE
B,A,A,C,C,C,C,C,C,C,C,C,C,C,A,C,C,A,D,B,A,FALSE
B,A,B,C,C,C,C,C,C,C,C,C,C,C,A,C,C,A,D,B,A,TRUE
B,A,B,C,C,C,C,C,C,C,C,C,C,C,A,C,C,A,D,B,B,FALSE
A,A,B,C,A,C,C,C,C,C,D,C,D,D,A,C,C,A,D,B,C,FALSE
A,A,A,D,C,C,C,C,C,C,B,C,C,C,A,C,C,A,D,B,A,FALSE
A,A,B,D,C,C,C,C,C,C,B,C,C,C,A,C,C,A,D,B,B,FALSE
B,A,A,D,C,C,C,C,C,C,B,C,C,C,A,C,C,A,D,B,A,FALSE
B,A,A,D,C,C,C,C,C,C,C,C,C,C,A,C,C,A,D,B,B,FALSE
A,A,A,D,B,C,C,C,D,C,B,D,D,D,A,C,D,A,D,B,B,FALSE
A,A,A,C,C,C,C,C,B,C,B,C,B,B,A,C,C,A,A,C,B,FALSE
A,A,A,D,B,C,C,C,C,C,B,C,B,B,A,C,B,A,A,C,A,FALSE
A,A,A,D,C,C,C,C,C,C,B,C,B,B,A,C,C,A,A,C,A,FALSE
B,A,A,D,B,C,C,C,C,C,B,C,B,B,A,C,C,A,A,C,A,FALSE
A,A,A,D,C,C,C,C,C,C,B,C,C,C,A,C,C,A,A,C,A,FALSE
A,A,B,D,C,C,C,C,C,C,B,C,C,C,A,C,C,A,A,C,B,TRUE
B,A,B,D,B,C,C,C,C,C,B,C,C,C,A,C,C,A,A,C,A,FALSE
A,A,A,B,B,C,A,C,B,B,B,B,B,B,A,A,B,B,D,B,C,FALSE
A,A,A,B,A,C,A,C,B,B,B,A,B,B,A,A,A,B,A,C,C,FALSE
A,A,A,B,B,C,B,C,B,B,B,A,B,B,A,A,A,B,A,C,C,FALSE
A,A,A,B,C,C,B,C,B,B,B,A,B,B,A,A,A,B,A,C,C,FALSE
